Symbol,Name,Last,Change,%Chg,Open,High,Low,Volume,Time
LUMN,Centurylink,9.86,-0.04,-0.40%,10,10,9.8,4775200,12/24/20
LUV,"Southwest Airlines Company",46.28,-0.47,-1.01%,47,47.09,45.81,2973400,12/24/20
LVS,"Las Vegas Sands",57.01,-0.18,-0.31%,57.22,57.49,56.71,898100,12/24/20
LW,"Lamb Weston Holdings Inc",77.65,-0.95,-1.21%,78.44,78.44,76.75,294900,12/24/20
LYB,"Lyondellbasell Industries NV",90.61,-0.02,-0.02%,90.72,90.76,89.46,255700,12/24/20
LYFT,"Lyft Inc Cl A",48.86,-1.21,-2.42%,50.02,50.07,48.69,1939700,12/24/20
LYV,"Live Nation Entertainment",71.64,0.01,+0.01%,71.93,72.04,71.35,381800,12/24/20
MA,"Mastercard Inc",336,6.77,+2.06%,330.65,336.37,330.35,1308900,12/24/20
MAA,"Mid-America Apartment Communities",124.6,1.94,+1.58%,123.05,124.61,122.97,98000,12/24/20
MAN,"Manpower Inc",91.37,-0.15,-0.16%,91.74,91.78,90.46,51900,12/24/20
MANH,"Manhattan Assoc",106.57,-0.71,-0.66%,108.02,108.07,105.42,63500,12/24/20
MAR,"Marriot Int Cl A",128.75,0.14,+0.11%,128.62,128.98,127.5,592000,12/24/20
MAS,"Masco Corp",56.79,0.56,+1.00%,56.61,56.83,56.23,674600,12/24/20
MASI,"Masimo Corp",265.94,0.45,+0.17%,266.55,269.33,265.32,90800,12/24/20
MAT,"Mattel Inc",17.53,-0.08,-0.45%,17.67,17.8,17.46,735000,12/24/20
MCD,"McDonald's Corp",211.39,-0.63,-0.30%,212.12,212.74,211.14,1047600,12/24/20
MCHP,"Microchip Technology",136.77,0.77,+0.57%,136.24,137.5,135.3,451800,12/24/20
MCK,"Mckesson Corp",170.78,0.71,+0.42%,170.72,170.99,169.09,256700,12/24/20
MCO,"Moody's Corp",278.88,3.18,+1.15%,275.32,279.36,275.32,210300,12/24/20
MCY,"Mercury General Corp",51.79,0.41,+0.80%,51.59,51.81,51.08,73900,12/24/20
MDB,"Mongodb Inc Cl A",378.48,2.26,+0.60%,380.4,386,375.91,257500,12/24/20
MDLA,"Medallia Inc",34.14,-0.41,-1.19%,35,35,33.95,350600,12/24/20
MDLZ,"Mondelez Intl Inc",57.85,0.5,+0.87%,57.42,57.87,57.32,2347700,12/24/20
MDT,"Medtronic Inc",114.03,0.09,+0.08%,114.08,114.53,113.61,1025200,12/24/20
MDU,"Mdu Res Group Inc",25.75,0.08,+0.31%,25.81,25.81,25.52,293600,12/24/20
MET,"Metlife Inc",46.31,0.18,+0.39%,46.06,46.32,45.8,1580500,12/24/20
MGM,"MGM Resorts International",30.74,-0.24,-0.77%,31.03,31.03,30.57,1775100,12/24/20
MHK,"Mohawk Industries",138.72,1.57,+1.14%,136.98,138.87,135.46,161800,12/24/20
MIC,"Macquarie Infrastructure Company Trust",37.74,1.27,+3.48%,37.64,38.06,37.26,1175200,12/24/20
MIDD,"Middleby Corp",129.41,-0.84,-0.64%,131.08,131.08,127.74,157600,12/24/20
MKC,"Mccormick & Company Inc",93.47,0.49,+0.53%,92.98,93.59,92.46,217600,12/24/20
MKL,"Markel Corp",990.9,1.28,+0.13%,984.2,991.1,975.56,18800,12/24/20
MKSI,"Mks Instruments Inc",149.88,1.96,+1.33%,149.44,150.47,148.15,60500,12/24/20
MKTX,"Marketaxess Holdings",573.08,0.11,+0.02%,576.48,582.68,567.86,148100,12/24/20
MLM,"Martin Marietta Materials",275.05,1.26,+0.46%,274.94,275.75,271.07,79400,12/24/20
MMC,"Marsh & Mclennan Companies",115.13,1.44,+1.27%,114.14,115.29,113.92,372300,12/24/20
MMM,"3M Company",174.52,0.53,+0.30%,174.42,174.79,173.42,656100,12/24/20
MNST,"Monster Beverage Cp",89.81,0.87,+0.98%,89,90.02,88.99,461400,12/24/20
MO,"Altria Group",41.72,-1.15,-2.68%,41.89,41.92,41.15,6055800,12/24/20
MOH,"Molina Healthcare Inc",207.1,-1.39,-0.67%,207.96,208.86,205.93,58600,12/24/20
MORN,"Morningstar Inc",222.3,-0.35,-0.16%,222.65,225,221.16,46200,12/24/20
MOS,"Mosaic Company",21.96,-0.13,-0.59%,22.04,22.2,21.82,1071600,12/24/20
MPC,"Marathon Petroleum Corp",41.21,-0.1,-0.24%,40.86,41.23,40.39,1989200,12/24/20
MPW,"Medical Properties Trust",21.73,0.05,+0.23%,21.69,21.75,21.45,1086200,12/24/20
MPWR,"Monolithic Power Sys",357.07,3.18,+0.90%,356.83,358.61,351.37,124100,12/24/20
MRCY,"Mercury Sys Inc",86.64,-0.95,-1.08%,87.71,87.75,86.41,110200,12/24/20
MRK,"Merck & Company",80.14,0.38,+0.48%,80,80.43,79.87,2822000,12/24/20
MRNA,"Moderna Inc",123.39,-6.95,-5.33%,125.94,129.7,122.72,12720500,12/24/20
MRO,"Marathon Oil Corp",6.63,-0.18,-2.64%,6.78,6.79,6.45,15690699,12/24/20
MRVL,"Marvell Tech Group",47.05,0.64,+1.38%,46.73,47.1,46.26,3715800,12/24/20
MS,"Morgan Stanley",68.09,-0.12,-0.18%,68.36,68.58,67.76,3126600,12/24/20
MSA,"Msa Safety Inc",148.96,0.71,+0.48%,149.18,149.9,148.46,50600,12/24/20
MSCI,"MSCI Inc",432.46,3.83,+0.89%,429.06,434.5,429.06,77500,12/24/20
MSFT,"Microsoft Corp",222.75,1.73,+0.78%,221.42,223.61,221.2,10550500,12/24/20
MSGE,"Madison Square Garden Entertainment Corp",88.21,-0.07,-0.08%,89,89.05,87.1,63500,12/24/20
MSGS,"Madison Square Garden Sports Corp",177.32,-0.2,-0.11%,178.8,179.25,176.64,23000,12/24/20
MSI,"Motorola Solutions",168.47,-0.14,-0.08%,169,169.19,167.37,239000,12/24/20
MSM,"Msc Industrial Direct Company",85.88,0.07,+0.08%,86.4,86.4,85.31,73300,12/24/20
MTB,"M&T Bank Corp",124.96,-0.65,-0.52%,125.63,125.63,123.33,243300,12/24/20
MTCH,"Match Group Inc",152.08,-1.31,-0.85%,153.04,154.15,151.34,1111600,12/24/20
MTD,"Mettler-Toledo International",1140.19,14.09,+1.25%,1127.23,1148.4,1127.23,43000,12/24/20
MTG,"Mgic Investment Corp",12.3,-0.23,-1.84%,12.59,12.59,12.19,948700,12/24/20
MTN,"Vail Resorts",275.15,1.69,+0.62%,274.36,275.18,271.16,113600,12/24/20
MU,"Micron Technology",70.58,0.63,+0.90%,70.31,70.64,69.76,4848400,12/24/20
MUR,"Murphy Oil Corp",12.16,-0.2,-1.62%,12.45,12.47,11.99,1577200,12/24/20
MXIM,"Maxim Integrated",86.58,0.76,+0.89%,86.37,86.59,85.64,276500,12/24/20
NATI,"Natl Instruments Cor",43.1,0.05,+0.12%,43.17,43.26,42.57,362700,12/24/20
NBIX,"Neurocrine Bioscienc",97.67,-0.26,-0.27%,98.46,99.24,96.46,166400,12/24/20
NCLH,"Norwegian Cruise Ord",24.58,0.08,+0.33%,24.5,24.79,24.12,7884100,12/24/20
NCNO,"Ncino Inc",78.68,-1.51,-1.88%,80.5,81,78.28,177000,12/24/20
NCR,"NCR Corp",36.56,0.18,+0.49%,36.51,36.63,36.06,337100,12/24/20
NDAQ,"Nasdaq Inc",128.62,0.67,+0.52%,127.98,128.74,127.59,191800,12/24/20
NDSN,"Nordson Corp",198.95,0.6,+0.30%,197.12,199.24,196.8,50600,12/24/20
NEE,"Nextera Energy",74.98,0.65,+0.87%,74.45,75.16,74.16,1387500,12/24/20
NEM,"Newmont Mining Corp",60.48,0.7,+1.17%,59.69,60.56,59.56,1857700,12/24/20
NET,"Cloudflare Inc Cl A",84.98,3.08,+3.76%,83.96,87.3,82.63,2892100,12/24/20
NEU,"Newmarket Corp",399.68,2.05,+0.52%,398,399.85,395.1,12600,12/24/20
NEWR,"New Relic Inc",68.89,0.04,+0.06%,69.14,70.19,68.6,176000,12/24/20
NFG,"National Fuel Gas Company",42.14,0.01,+0.02%,42.26,42.26,41.83,165300,12/24/20
NFLX,"Netflix Inc",513.97,-0.51,-0.10%,515.12,519.34,512.21,1143900,12/24/20
NI,"NiSource Inc",22.09,0.18,+0.82%,21.9,22.13,21.63,1097700,12/24/20
NKE,"Nike Inc",141.6,-0.16,-0.11%,141.1,142.19,141.1,1821900,12/24/20
NKTR,"Nektar Therapeutics",18.45,-0.06,-0.32%,18.52,18.54,18.25,286400,12/24/20
NLOK,"Nortonlifelock Inc",21.04,0.08,+0.38%,21.04,21.11,20.9,1495400,12/24/20
NLSN,"Nielsen Holdings Plc",20.32,0.09,+0.44%,20.37,20.4,20.23,993800,12/24/20
NLY,"Annaly Capital Management Inc",8.44,-0.03,-0.35%,8.5,8.52,8.4,5411600,12/24/20
NNN,"National Retail Properties",42.1,0.67,+1.62%,41.47,42.21,41.25,467800,12/24/20
NOC,"Northrop Grumman Corp",299.6,-1.06,-0.35%,300.59,301.08,296.93,332600,12/24/20
NOV,National-Oilwell,13.5,-0.13,-0.95%,13.66,13.74,13.31,2292400,12/24/20
NOW,"Servicenow Inc",553.89,3.83,+0.70%,555.3,560.54,552.74,623700,12/24/20
NRG,"NRG Energy",35.08,-0.25,-0.71%,35.29,35.29,34.66,732600,12/24/20
NRZ,"New Residential Investment Corp",10.11,-0.11,-1.08%,10.23,10.26,10.02,1266200,12/24/20
NSC,"Norfolk Southern Corp",234.39,1.27,+0.54%,233.22,234.93,231.63,383000,12/24/20
NTAP,"Netapp Inc",65.8,-0.37,-0.56%,66.11,66.27,65.45,509600,12/24/20
NTNX,"Nutanix Inc",33.22,0.01,+0.03%,33.57,33.57,33.06,545600,12/24/20
NTRS,"Northern Trust Corp",91.59,-0.4,-0.43%,92.23,92.23,90.18,269300,12/24/20
NUAN,"Nuance Communicatns",43.74,0.21,+0.48%,43.72,44.17,43.56,410400,12/24/20
NUE,"Nucor Corp",52.44,-0.13,-0.25%,52.94,52.96,52.01,620100,12/24/20
NUS,"Nu Skin Enterprises",54.56,0.92,+1.72%,53.86,54.79,53.65,224400,12/24/20
NVCR,"Novocure Ltd Ord Sh",171.97,1.25,+0.73%,171,176.53,170.8,288300,12/24/20
NVDA,"Nvidia Corp",519.75,-0.62,-0.12%,521.49,525.3,517.55,2447000,12/24/20
NVR,"NVR Inc",4216.39,74.82,+1.81%,4128,4220,4119.86,4200,12/24/20
NVST,"Envista Holdings Corp",32.44,-0.3,-0.92%,32.95,33.03,32.1,228300,12/24/20
NVT,"Nvent Electric Plc",23.14,0.04,+0.17%,23.18,23.2,22.91,172300,12/24/20
NWL,"Newell Rubbermaid Inc",21.22,-0.01,-0.05%,21.23,21.27,21.04,690200,12/24/20
NWS,"News Cp Cl B",17.68,0.18,+1.03%,17.63,17.78,17.55,1352000,12/24/20
NWSA,"News Cp Cl A",17.82,0.14,+0.76%,17.82,17.94,17.74,1099900,12/24/20
NXST,"Nexstar Media Group Inc.",105.03,0.84,+0.81%,104.62,105.57,103.94,128900,12/24/20
NYCB,"New York Community Bancorp",10.44,0.06,+0.58%,10.35,10.45,10.23,2663000,12/24/20
NYT,"New York Times Company",51.35,1.12,+2.23%,50.44,51.45,50.35,2698100,12/24/20
O,"Realty Income Corp",61.09,0.63,+1.04%,60.66,61.12,60.29,772600,12/24/20
OC,"Owens Corning Inc",78.4,0.9,+1.16%,77.66,78.5,77.5,325300,12/24/20
ODFL,"Old Dominion Freight Line Inc",198.25,1.42,+0.72%,196.87,199,196.55,146800,12/24/20
OFC,"Corporate Office Properties",26.01,0.5,+1.96%,25.56,26.01,25.53,246100,12/24/20
OGE,"Oge Energy Corp",31.15,0.22,+0.71%,31.04,31.21,30.6,361800,12/24/20
OHI,"Omega Healthcare Investors",37.22,0.57,+1.56%,36.71,37.25,36.6,328400,12/24/20
OKE,"Oneok Inc",38.8,0,0.00%,38.82,38.85,37.9,1344100,12/24/20
OKTA,"Okta Inc Cl A",275.6,3.08,+1.13%,276.16,280.61,273.77,713500,12/24/20
OLED,"Universal Display",233.15,-0.87,-0.37%,235.44,235.44,231.52,108800,12/24/20
OLLI,"Ollies Bargain CS",82.51,-0.09,-0.11%,83.51,83.62,82.25,401500,12/24/20
OLN,"Olin Corp",25.95,-0.2,-0.76%,26.24,26.34,25.69,415000,12/24/20
OMC,"Omnicom Group Inc",61.3,0.02,+0.03%,61.33,61.43,60.76,346000,12/24/20
OMF,"Onemain Holdings Inc",46.72,-0.47,-1.00%,47.3,47.3,46.33,166400,12/24/20
ON,"On Semiconductor",31.99,0.19,+0.60%,32,32.16,31.69,1776000,12/24/20
ORCL,"Oracle Corp",64.96,-0.34,-0.52%,65.05,65.59,64.78,3796400,12/24/20
ORI,"Old Republic International Corp",19.21,0.12,+0.63%,19.11,19.23,18.85,1140400,12/24/20
ORLY,"O'Reilly Automotive",461.76,3.83,+0.84%,460.15,462.73,456.32,257200,12/24/20
OSH,"Oak Street Health Inc",62.46,-0.18,-0.29%,62.61,63.72,61.98,85600,12/24/20
OSK,"Oshkosh Truck Corp",85.61,0.21,+0.25%,86,86,84.85,194100,12/24/20
OTIS,"Otis Worldwide Corp [Otis/I]",65.79,0.16,+0.24%,65.45,65.98,65.29,992000,12/24/20
OUT,"Outfront Media Inc",19.24,-0.14,-0.72%,19.35,19.53,19.1,235500,12/24/20
OXY,"Occidental Petroleum Corp",17.67,-0.22,-1.23%,18.17,18.17,17.4,9203900,12/24/20
OZK,"Bank Ozk",31.1,-0.36,-1.14%,31.51,31.51,30.87,132800,12/24/20
PACW,"Pacwest Bancorp",25.11,-0.19,-0.75%,25.47,25.47,24.5,206900,12/24/20
PAG,"Penske Automotive Group",57.69,-0.44,-0.76%,58.5,58.5,57.3,90700,12/24/20
PANW,"Palo Alto Networks Inc",367.14,2.32,+0.64%,365.95,370,363.55,528400,12/24/20
PAYC,"Paycom Software Inc",462.13,-2.24,-0.48%,465.02,465.02,458,95400,12/24/20
PAYX,"Paychex Inc",94.71,0.31,+0.33%,94.9,95.01,93.38,842200,12/24/20
PB,"Prosperity Bancshares",69.33,-0.4,-0.57%,69.97,69.97,68.54,271500,12/24/20
PBCT,"People's United Finl",12.89,-0.04,-0.31%,12.94,12.97,12.68,1379200,12/24/20
PCAR,"Paccar Inc",86.11,1.02,+1.20%,85.4,86.2,85,372900,12/24/20
PCG,"Pacific Gas & Electric Company",12.39,-0.12,-0.96%,12.5,12.56,12.34,4560900,12/24/20
PCTY,"Paylocity Hld Corp",214.28,-0.6,-0.28%,214.42,217.03,212.4,83400,12/24/20
PD,"Pagerduty Inc",46.06,-0.18,-0.39%,46.16,47.95,45.65,457600,12/24/20
PE,"Parsley Energy",13.97,-0.05,-0.36%,13.92,14,13.73,1446200,12/24/20
PEAK,"Healthpeak Properties Inc",29.76,0.24,+0.81%,29.57,29.83,29.35,497900,12/24/20
PEG,"Public Service Enterprise Group Inc",57.15,0.62,+1.10%,56.54,57.19,56.51,772900,12/24/20
PEGA,"Pegasystems Inc",138.63,-1.19,-0.85%,140.17,140.89,137.53,72300,12/24/20
PEN,"Penumbra Inc",187.41,-7.33,-3.76%,195,196.18,185.48,505300,12/24/20
PEP,"Pepsico Inc",145.06,0.65,+0.45%,144.83,145.11,144.14,883200,12/24/20
PFE,"Pfizer Inc",37.27,-0.17,-0.45%,37.4,37.57,37.18,14790101,12/24/20
PFG,"Principal Financial Group Inc",48.48,-0.06,-0.12%,48.6,48.84,47.85,415200,12/24/20
PFPT,"Proofpoint Inc",135.13,-1.38,-1.01%,136.54,136.54,133.34,382100,12/24/20
PG,"Procter & Gamble Company",137.72,1.38,+1.01%,136.2,138.13,136.2,2588100,12/24/20
PGR,"Progressive Corp",98.31,0.8,+0.82%,97.4,98.46,97.26,724600,12/24/20
PGRE,"Paramount Group Inc",8.92,-0.02,-0.22%,8.98,9.03,8.84,621900,12/24/20
PH,"Parker-Hannifin Corp",269.45,0.05,+0.02%,269.1,271.08,267.33,139800,12/24/20
PHM,Pultegroup,45.2,0.91,+2.05%,44.33,45.27,43.89,1089300,12/24/20
PII,"Polaris Industries Inc",98.73,-0.83,-0.83%,99.96,99.96,98.04,147100,12/24/20
PINC,"Premier Inc Cl A",35.59,0.15,+0.42%,35.31,35.7,35.15,306800,12/24/20
PINS,"Pinterest Inc",71.04,-1.95,-2.67%,73,73.41,70.32,4552200,12/24/20
PK,"Park Hotels & Resorts Inc",17.19,0.21,+1.24%,17.06,17.27,16.86,961200,12/24/20
PKG,"Packaging Corp of America",136.1,0.37,+0.27%,136.27,136.39,134.65,158900,12/24/20
PKI,Perkinelmer,139.71,0.39,+0.28%,139.21,140.11,138.64,174100,12/24/20
PLAN,"Anaplan Inc",72.72,-0.51,-0.70%,73.09,74.43,72.47,515300,12/24/20
PLD,"Prologis Inc",97.24,1.05,+1.09%,96.66,97.51,96.34,714000,12/24/20
PLNT,"Planet Fitness",77.74,-0.76,-0.97%,78.24,78.79,76.96,250300,12/24/20
PM,"Philip Morris International Inc",82.51,0.31,+0.38%,82.16,82.6,82.03,1128500,12/24/20
PNC,"PNC Bank",146.15,-0.55,-0.37%,146.43,146.69,144.67,518800,12/24/20
PNFP,"Pinnacle Finl Ptnrs",65.26,0.15,+0.23%,65.2,65.26,64.23,106100,12/24/20
PNR,"Pentair Ltd",52.59,0.15,+0.29%,52.73,52.84,52.1,187200,12/24/20
PNW,"Pinnacle West Capital Corp",77.87,0.47,+0.61%,77.42,78.06,76.72,239200,12/24/20
PODD,"Insulet Corp",257.28,-3.7,-1.42%,259.92,261.35,253.09,167200,12/24/20
POOL,"Pool Corp",364.73,-0.79,-0.22%,364.95,366.87,361.19,83200,12/24/20
POST,"Post Holdings Inc",100.31,0.14,+0.14%,100.52,100.52,98.84,141200,12/24/20
PPC,"Pilgrim's Pride",19.35,-0.23,-1.17%,19.34,19.51,19.13,211700,12/24/20
PPD,"Ppd Inc",34.85,-0.48,-1.36%,35.22,35.82,34.65,115800,12/24/20
PPG,"PPG Industries",145,1.13,+0.79%,143.8,145.31,143.15,300800,12/24/20
PPL,"PPL Corp",26.89,0.11,+0.41%,26.75,26.92,26.45,1985500,12/24/20
PRAH,"Pra Health",121.14,0.32,+0.26%,121.03,121.33,119.6,92300,12/24/20
PRGO,"Perrigo Company",44.01,0.35,+0.80%,43.8,44.08,43.61,379100,12/24/20
PRI,"Primerica Inc",134.75,0.08,+0.06%,135.07,135.07,133.27,33200,12/24/20
PRU,"Prudential Financial Inc",76.74,-0.05,-0.07%,76.8,77.02,75.87,612000,12/24/20
PS,"Pluralsight Inc Cl A",20.98,0.29,+1.40%,20.62,21.24,20.59,897000,12/24/20
PSA,"Public Storage",228.85,1.85,+0.81%,227.44,228.98,227.07,154600,12/24/20
PSTG,"Pure Storage Inc",23.98,-0.22,-0.91%,24.5,24.5,23.63,2008500,12/24/20
PSX,"Phillips 66",68.73,-0.63,-0.91%,69.19,69.28,68.04,1295200,12/24/20
PTC,"Ptc Inc",119.85,0.68,+0.57%,119.82,120.18,119.04,189400,12/24/20
PTON,"Peloton Interactive Inc",162.72,-0.04,-0.02%,161.9,167.37,161.3,6830900,12/24/20
PVH,"Phillips-Van Heusen Corp",93.82,-0.76,-0.80%,94.62,94.62,92.44,295600,12/24/20
PWR,"Quanta Services",70.93,0.12,+0.17%,71.05,71.18,70.39,243800,12/24/20
PXD,"Pioneer Natural Resources Company",112.49,-0.63,-0.56%,112.86,112.86,110.76,487800,12/24/20
PYPL,"Paypal Holdings",238.64,-0.8,-0.33%,240.36,242.12,238.09,3053700,12/24/20
QCOM,"Qualcomm Inc",148.79,1.83,+1.25%,147.8,148.9,147.2,2120100,12/24/20
QDEL,"Quidel Cp",197.49,-2.52,-1.26%,201,205.99,196.22,256400,12/24/20
QGEN,"Qiagen N.V.",52.21,0.36,+0.69%,52.15,52.45,51.81,208400,12/24/20
QRTEA,"Qurate Retail Inc Series A",10.93,0.33,+3.11%,10.57,10.95,10.5,2482700,12/24/20
QRVO,"Qorvo Inc",167.11,2.01,+1.22%,166.04,167.53,165.13,462200,12/24/20
R,"Ryder System",64.03,-0.14,-0.22%,64.61,64.61,63.13,84300,12/24/20
RBC,"Regal-Beloit Corp",120.23,0.34,+0.28%,120.5,120.69,119.3,46700,12/24/20
RCL,"Royal Caribbean Cruises Ltd",70.66,-0.76,-1.06%,71.75,71.85,70.07,1712400,12/24/20
RE,"Everest Re Group",229.18,-0.37,-0.16%,229.53,229.92,226.24,77800,12/24/20
REG,"Regency Centers Corp",45.41,0.25,+0.55%,45.58,45.68,44.82,261200,12/24/20
REGN,"Regeneron Pharmaceuticals",488.93,-3.26,-0.66%,492.44,495.23,486.03,289100,12/24/20
RETA,"Reata Pharma",132.55,5.4,+4.25%,127.32,133.2,126.8,212800,12/24/20
REXR,"Rexford Industrial Realty Inc",48.4,0.62,+1.30%,48,48.54,48,128800,12/24/20
REYN,"Reynolds Consumer Products Inc",30.5,0.41,+1.36%,30.02,30.57,30.01,111300,12/24/20
RF,"Regions Financial Corp",15.95,0.01,+0.06%,16.01,16.02,15.69,2588200,12/24/20
RGA,"Reinsurance Group of America Inc",113.58,-0.97,-0.85%,114.47,114.47,111.87,139700,12/24/20
RGEN,"Repligen Cp",195.69,-1.23,-0.62%,198.05,200.18,193.51,256000,12/24/20
RGLD,"Royal Gold Inc",108.65,-0.1,-0.09%,108.48,109.05,107.25,135300,12/24/20
RHI,"Robert Half International Inc",62.21,-0.06,-0.10%,62.46,62.46,61.66,178300,12/24/20
RJF,"Raymond James Financial",92.92,-1.13,-1.20%,94.78,94.78,92.52,219300,12/24/20
RKT,"Rocket Companies Inc Cl A",20.83,-0.82,-3.79%,21.64,21.67,20.67,5445300,12/24/20
RL,"Ralph Lauren Corp",100.92,-1.04,-1.02%,103.16,103.5,100.5,336400,12/24/20
RMD,"Resmed Inc",212.42,2.44,+1.16%,210.23,212.93,209.71,99500,12/24/20
RNG,"Ringcentral Inc",398.51,2.73,+0.69%,396.38,405.46,396,230700,12/24/20
RNR,"Renaissancere Holdings Ltd",161.35,0.57,+0.35%,160.78,161.51,160.15,233000,12/24/20
ROK,"Rockwell Automation Inc",248.63,0.6,+0.24%,248.56,249.08,247.21,131800,12/24/20
ROKU,"Roku Inc",356.99,-3.57,-0.99%,360.17,363.44,355.13,1846100,12/24/20
ROL,"Rollins Inc",40.05,0.21,+0.53%,40.01,40.41,39.84,412000,12/24/20
ROP,"Roper Industries",420.12,0.66,+0.16%,419.84,423.67,416.27,119700,12/24/20
ROST,"Ross Stores Inc",118.02,-0.12,-0.10%,118.29,118.29,116.84,608700,12/24/20
RP,"Realpage Inc",87.53,-0.15,-0.17%,87.66,87.89,87.5,2218100,12/24/20
RPM,"RPM International Inc",90.06,0.67,+0.75%,89.2,90.29,89.04,121100,12/24/20
RPRX,"Royalty Pharma Plc Cl A",48.9,0.29,+0.60%,48.58,50.02,48.22,1580500,12/24/20
RS,"Reliance Steel & Aluminum Company",118.12,-0.36,-0.30%,119.01,119.01,117.26,67200,12/24/20
RSG,"Republic Services",95.63,0.62,+0.65%,94.96,95.72,94.91,307100,12/24/20
RTX,"Raytheon Technologies Corp",70.27,-0.45,-0.64%,70.95,70.95,69.89,1758600,12/24/20
RYN,"Rayonier Inc REIT",29.59,0.03,+0.10%,29.69,29.7,29.26,107000,12/24/20
SABR,"Sabre Corp",11.36,-0.08,-0.70%,11.47,11.49,11.16,2454100,12/24/20
SAGE,"Sage Therapeutic Com",89.06,0.38,+0.43%,89.24,89.5,88.6,155100,12/24/20
SAIC,"Science Applications International",96.81,0.17,+0.18%,96.95,97.19,95.88,76800,12/24/20
SAM,"Boston Beer Company",1014.93,-9.11,-0.89%,1020,1027.53,1006.74,38500,12/24/20
SATS,"Echostar Corp",21.4,0.01,+0.05%,21.39,21.58,20.98,276800,12/24/20
SBAC,"SBA Communications",275.02,2.04,+0.75%,272.54,275.49,272.54,182800,12/24/20
SBNY,"Signature Bank",134.2,-0.82,-0.61%,135.1,135.1,132.71,119900,12/24/20
SBUX,"Starbucks Corp",102.01,-0.05,-0.05%,102.3,102.36,101.68,1949100,12/24/20
SC,"Santander Consumer USA Holdings",21.24,-0.37,-1.71%,21.55,21.6,21.03,176400,12/24/20
SCCO,"Southern Peru Copper Corp",64.1,-0.31,-0.48%,64.74,64.98,64.02,365200,12/24/20
SCHW,"The Charles Schwab Corp",52.06,-0.29,-0.55%,52.38,52.38,51.84,1633100,12/24/20
SCI,"Service Corp International",48.74,-0.04,-0.08%,48.6,48.79,48.4,153900,12/24/20
SEB,"Seaboard Corp",3106.99,-14.01,-0.45%,3078.01,3132,3070,300,12/24/20
SEDG,"Solaredge Tech",324.09,0.11,+0.03%,321.69,326.66,313.3,371100,12/24/20
SEE,"Sealed Air Corp",46.1,-0.14,-0.30%,46.15,46.24,45.87,252800,12/24/20
SEIC,"Sei Investments Company",56.51,0.02,+0.04%,56.69,56.7,56.17,190600,12/24/20
SFM,"Sprouts Farmers Mark",20.29,-0.18,-0.88%,20.48,20.49,20.14,1043300,12/24/20
SGEN,"Seattle Genetics Inc",190.61,-0.58,-0.30%,191.19,192.05,189.96,248000,12/24/20
SHW,"Sherwin-Williams Company",733.9,9.45,+1.30%,727.29,735.21,726.13,108600,12/24/20
SIRI,"Sirius XM Holdings",6.3,0.03,+0.56%,6.27,6.32,6.25,5567300,12/24/20
SIVB,"Svb Financial Group",375.99,-1.53,-0.41%,379.93,379.93,372.09,75000,12/24/20
SIX,"Six Flags Entertainment Corp",33.65,-0.39,-1.15%,33.94,34.25,33.58,406700,12/24/20
SJM,"J.M. Smucker Company",116.09,0.92,+0.80%,115.04,116.35,114.99,254200,12/24/20
SKX,"Skechers U.S.A.",36.12,-0.52,-1.42%,36.45,36.59,36,210100,12/24/20
SLB,"Schlumberger N.V.",21.64,-0.28,-1.28%,21.98,21.99,21.46,3664900,12/24/20
SLG,"SL Green Realty Corp",56.74,0.03,+0.05%,57.08,57.37,56.16,517400,12/24/20
SLGN,"Silgan Holdings",36.85,0.36,+0.99%,36.64,36.96,36.55,111400,12/24/20
SLM,"SLM Corp",12.27,0.02,+0.16%,12.25,12.3,12.1,1009200,12/24/20
SMAR,"Smartsheet Inc Cl A",72.5,0.17,+0.24%,72.33,73.93,72.15,361600,12/24/20
SMG,"Scotts Miracle-Gro Company",199.5,-0.1,-0.05%,199.24,201.42,198.18,76700,12/24/20
SNA,"Snap-On Inc",169.77,1.93,+1.15%,169.45,169.9,167.65,106400,12/24/20
SNDR,"Schneider National Inc",20.73,0.01,+0.05%,20.71,20.84,20.55,135100,12/24/20
SNPS,"Synopsys Inc",256.28,1.58,+0.62%,255,257.48,253.81,200200,12/24/20
SNV,"Synovus Financial Corp",32.28,-0.41,-1.25%,32.76,32.76,31.95,333900,12/24/20
SNX,"Synnex Corp",82.69,0.65,+0.79%,82.65,82.91,81.86,100300,12/24/20
SO,"Southern Company",59.8,0.42,+0.71%,59.58,59.85,59.3,857900,12/24/20
SON,"Sonoco Products Company",59.43,0.12,+0.20%,59.59,59.59,58.83,146500,12/24/20
SPB,"Spectrum Brands Holdings Inc",76.32,1.06,+1.41%,75.78,76.85,75.31,152600,12/24/20
SPCE,"Virgin Galactic Holdings Inc",25.85,-0.97,-3.62%,26.81,26.89,25.26,8784400,12/24/20
SPG,"Simon Property Group",84.37,0.72,+0.86%,84,84.59,83.05,810600,12/24/20
SPGI,"S&P Global Inc",316.58,2.95,+0.94%,313.23,316.94,313.23,490800,12/24/20
SPLK,"Splunk Inc",180.2,-2.35,-1.29%,182.58,184.71,179.68,1150200,12/24/20
SPOT,"Spotify Technology S.A.",328.39,-2.4,-0.73%,329.81,336.34,327.62,435700,12/24/20
SPR,"Spirit Aerosystems Holdings",38.04,-0.42,-1.09%,38.41,38.49,37.08,1367300,12/24/20
