Symbol,Name,Last,Change,%Chg,Open,High,Low,Volume,Time
AA,"Alcoa Corp",21.96,-0.26,-1.17%,22.34,22.34,21.81,1075500,12/24/20
AAIC,"Arlington Asset Investment Corp",3.84,-0.01,-0.26%,3.86,3.89,3.8,85600,12/24/20
AAN,"Aarons Holdings Company Inc",16.78,0.03,+0.18%,16.76,17.06,16.54,356500,12/24/20
AAOI,"Applied Optoelect",8.77,-0.23,-2.56%,9.02,9.04,8.66,477200,12/24/20
AAON,"Aaon Inc",65.48,0.27,+0.41%,65.56,65.79,65.02,38700,12/24/20
AAT,"American Assets Trust",28.45,0.34,+1.21%,28.19,28.54,27.94,115700,12/24/20
AAWW,"Atlas Air Ww",56.14,0.39,+0.70%,56.01,56.77,55.75,86400,12/24/20
ABCB,"Ameris Bancorp",37.48,-0.05,-0.13%,37.63,37.63,36.8,97000,12/24/20
ABEO,"Abeona Therapeutics",1.73,-0.07,-3.89%,1.79,1.81,1.655,1859500,12/24/20
ABG,"Asbury Automotive Group Inc",139.84,0.05,+0.04%,140.25,140.27,137.89,38800,12/24/20
ABM,"ABM Industries Inc",37.71,-0.49,-1.28%,38.14,38.33,37.52,127400,12/24/20
ABR,"Arbor Realty Trust",14.05,-0.06,-0.43%,14.13,14.13,13.87,435300,12/24/20
ABTX,"Allegiance Banc CS",33.84,0.12,+0.36%,33.73,34.01,33.3,38300,12/24/20
AC,"Associated Capital Group Inc",36.09,-0.29,-0.80%,36.31,36.31,35.47,1800,12/24/20
ACA,"Arcosa Inc",54.28,-0.26,-0.48%,54.31,54.44,53.87,49700,12/24/20
ACBI,"Atlantic Capital",15.76,0.07,+0.45%,15.81,15.88,15.41,29300,12/24/20
ACCD,"Accolade Inc",52.42,-2.61,-4.74%,55.36,56.97,51.65,197700,12/24/20
ACCO,"Acco Brands Corp",8.53,0.05,+0.59%,8.5,8.54,8.34,290200,12/24/20
ACEL,"Accel Entertainment Inc",10.86,0.09,+0.84%,10.75,11,10.67,179200,12/24/20
ACIA,"Acacia Communica",72.16,0.04,+0.06%,72.05,72.22,72.02,173500,12/24/20
ACIW,"Aci Worldwide Inc",38.53,0.52,+1.37%,38.29,38.65,38.12,155100,12/24/20
ACLS,"Axcelis Tech Inc",29.16,0.4,+1.39%,28.87,29.16,28.77,76800,12/24/20
ACNB,"Acnb Corp",25.09,-0.21,-0.83%,25.48,25.48,25.09,2200,12/24/20
ACRE,"Ares Commercial Real Estate Cor",12.22,-0.03,-0.24%,12.25,12.25,11.92,142300,12/24/20
ACRX,"Acelrx Pharmaceutica",1.27,-0.04,-3.05%,1.35,1.36,1.26,1075700,12/24/20
ACTG,"Acacia Res-Acacia",4.1,-0.01,-0.24%,4.19,4.25,4.09,256500,12/24/20
ADC,"Agree Realty Corp",64.67,0.29,+0.45%,64.56,64.74,63.53,237900,12/24/20
ADES,"Advanced Emissions Solutions Inc",5.96,0.17,+2.94%,5.84,5.99,5.78,56700,12/24/20
ADMA,"Adma Biologics",2.15,-0.04,-1.83%,2.19,2.2,2.11,2257300,12/24/20
ADNT,"Adient Plc",34.58,-0.42,-1.20%,35,35.05,34.08,188500,12/24/20
ADTN,"Adtran Inc",15.02,0,0.00%,15.07,15.19,14.95,54300,12/24/20
ADUS,"Addus Homecare Corp",115.24,0.23,+0.20%,115.81,116.31,114.08,37800,12/24/20
ADVM,"Adverum Biotechnlgs",12.28,-0.21,-1.68%,12.52,12.89,12.23,306900,12/24/20
AE,"Adams Resources & Energy",26.91,-0.9,-3.24%,27.55,27.96,26.91,7300,12/24/20
AEGN,"Aegion Corp",19.25,0.33,+1.74%,19.04,19.27,18.87,37600,12/24/20
AEIS,"Advanced Energy",98.9,1.72,+1.77%,98.68,98.93,97.11,111800,12/24/20
AEL,"American Equity Investment Life",27.53,-0.09,-0.33%,27.63,27.85,27.23,293400,12/24/20
AEO,"American Eagle Outfitters",19.83,-0.38,-1.88%,20.19,20.25,19.71,1068300,12/24/20
AERI,"Aerie Pharmaceuticals",14.33,-0.16,-1.10%,14.46,14.67,14.13,191700,12/24/20
AFIB,"Acutus Medical Inc",32.1,0.98,+3.15%,31.67,32.49,31.13,59400,12/24/20
AFIN,"American Finance Trust Inc Cl A",7.69,0.09,+1.18%,7.68,7.73,7.49,194100,12/24/20
AFMD,"Affimed N.V.",6.46,-0.05,-0.84%,6.47,6.57,6.15,903400,12/24/20
AGEN,"Agenus Inc",3.39,-0.09,-2.59%,3.51,3.52,3.38,886700,12/24/20
AGFS,"Agrofresh Solutions",2.37,-0.02,-0.84%,2.37,2.38,2.29,40100,12/24/20
AGLE,"Aeglea Biothera",8.13,-0.26,-3.10%,8.4,8.4,8,90500,12/24/20
AGM,"Federal Agricultural Mortgage Corp",73.85,-0.7,-0.94%,75.2,75.2,73.26,12700,12/24/20
AGRX,"Agile Therap",2.91,0,0.00%,2.94,2.94,2.84,630100,12/24/20
AGS,"Playags Inc",7,0.23,+3.40%,6.74,7.31,6.66,340500,12/24/20
AGTC,"Applied Genetic Tech",4.59,-0.2,-4.18%,4.79,4.8,4.54,191900,12/24/20
AGX,"Argan Inc",44.22,-0.02,-0.05%,44.45,44.6,44.12,28000,12/24/20
AGYS,"Agilysys Inc",41.04,-0.78,-1.87%,41.94,42.17,40.68,35800,12/24/20
AHCO,"Adapthealth Corp Cl. A",37.93,-0.23,-0.60%,38.92,38.97,37.56,194900,12/24/20
AHH,"Armada Hoffler Properties Inc",11.12,0.18,+1.65%,10.96,11.15,10.9,68400,12/24/20
AIMC,"Altra Indtl Mtn",55.11,-0.17,-0.31%,55.76,55.76,54.49,63200,12/24/20
AIN,"Albany International Corp",73.09,-0.52,-0.71%,73.91,73.92,72.16,52200,12/24/20
AIR,"AAR Corp",35.49,-0.47,-1.31%,36.19,36.94,34.99,134300,12/24/20
AIT,"Applied Industrial Technologies",78.09,0.54,+0.70%,77.78,78.23,77.16,31300,12/24/20
AJRD,"Aerojet Rocketdyne Holdings",52.85,0.05,+0.09%,52.83,52.96,51.85,1186600,12/24/20
AJX,"Great Ajax Corp",10.36,-0.05,-0.48%,10.47,10.47,10.23,11600,12/24/20
AKBA,"Akebia Therapeutics",2.92,-0.06,-2.01%,2.98,3.01,2.91,2189000,12/24/20
AKR,"Acadia Realty Trust",13.96,0,0.00%,13.97,13.99,13.61,481700,12/24/20
AKRO,"Akero Therapeutics Inc",26.07,0.02,+0.08%,26.23,26.49,25.76,93100,12/24/20
AKTS,"Akoustis Technologies Inc",12.33,-0.16,-1.28%,12.61,12.77,11.94,330900,12/24/20
AKUS,"Akouos Inc",20.76,-1.63,-7.28%,22.82,22.82,20.67,30100,12/24/20
ALBO,"Albireo Pharma Inc",38.94,0.3,+0.78%,38.71,39.45,38.17,131100,12/24/20
ALCO,"Alico Inc",31.45,0.15,+0.48%,31.47,31.6,31.01,21100,12/24/20
ALE,"Allete Inc",60.57,0.8,+1.34%,60.18,60.62,59.26,146400,12/24/20
ALEC,"Alector Inc",15.34,-1,-6.12%,16.32,16.57,15.3,209200,12/24/20
ALEX,"Alexander and Baldwin Inc",16.75,-0.04,-0.24%,16.67,16.97,16.58,103800,12/24/20
ALG,"Alamo Group",137.83,0.17,+0.12%,138.95,139.94,137.46,13400,12/24/20
ALGT,"Allegiant Travel Com",179.23,-0.16,-0.09%,181.06,181.62,178.08,69400,12/24/20
ALLK,"Allakos Inc",151.53,2.1,+1.41%,151.23,155.36,150.49,76200,12/24/20
ALLO,"Allogene Therapeutics Inc",27.33,-0.56,-2.01%,27.81,28.33,26.96,358100,12/24/20
ALRM,Alarm.com,98.88,-2.05,-2.03%,102.04,102.1,97.75,193400,12/24/20
ALRS,"Alerus Financial Corp",27.1,-0.56,-2.02%,27.68,27.69,27.04,6500,12/24/20
ALSK,"Alaska Commun Sys",3.66,0.19,+5.48%,3.61,3.67,3.6,256200,12/24/20
ALTA,Altabancorp,27.66,0.15,+0.55%,27.5,27.67,26.84,10800,12/24/20
ALTG,"Alta Equipment Group Inc",9.16,0.13,+1.44%,9.03,9.25,9,106000,12/24/20
ALTR,"Altair Engineering Inc Cl A",59.21,0.02,+0.03%,59.55,59.94,58.75,82300,12/24/20
ALVR,"Allovir Inc",40.46,-6.22,-13.32%,46.23,46.44,40.11,116800,12/24/20
ALX,"Alexander's Inc",274.5,1.94,+0.71%,276,276,274.5,2000,12/24/20
ALXO,"Alx Oncology Holdings Inc",88.64,-1.89,-2.09%,91.03,93.91,88.09,30100,12/24/20
AMAL,"Amalgamated Bk",13.64,0.32,+2.40%,13.5,13.78,13.26,32000,12/24/20
AMBA,"Ambarella Inc",92.57,-0.79,-0.85%,93.84,93.84,92.03,127500,12/24/20
AMBC,"Ambac Financial Group",16.7,-0.13,-0.77%,16.74,16.75,16.43,193600,12/24/20
AMC,"Amc Entertainment Holdings Inc",2.51,-0.05,-1.95%,2.59,2.6,2.48,11094101,12/24/20
AMCX,"Amc Networks Cl A",32.93,-0.81,-2.39%,33.62,33.76,32.81,309200,12/24/20
AMEH,"Apollo Medical Holdings Inc",17.48,-0.11,-0.63%,17.5,17.67,17.46,12000,12/24/20
AMK,"Assetmark Financial Holdings Inc",24.11,0.1,+0.42%,24.67,24.67,23.82,11400,12/24/20
AMKR,"Amkor Technology",14.99,-0.05,-0.33%,15.17,15.24,14.97,387300,12/24/20
AMN,"Amn Healthcare Services Inc",69.29,-0.34,-0.49%,70,70,68.58,139700,12/24/20
AMNB,"American Natl Bksh",26.41,-0.47,-1.75%,26.7,26.7,26.22,9700,12/24/20
AMOT,"Allied Motion Tech",50.01,-0.13,-0.26%,50.14,51.06,50,5000,12/24/20
AMPH,"Amphastar Pharma",19.14,0.26,+1.38%,18.96,19.35,18.96,100200,12/24/20
AMRC,"Ameresco Inc",49.39,-2.37,-4.58%,51.49,51.77,48.75,279400,12/24/20
AMRK,"A-Mark Precious Meta",27.95,-0.15,-0.53%,28.08,28.43,27.68,19800,12/24/20
AMRS,"Amyris Inc",5.44,-0.16,-2.86%,5.56,5.62,5.27,2298600,12/24/20
AMRX,"Amneal Pharmaceuticals Inc",4.43,0,0.00%,4.45,4.49,4.36,305300,12/24/20
AMSC,"Amer Superconductor",25.22,-0.54,-2.10%,25.88,26.35,24.9,232200,12/24/20
AMSF,"Amerisafe Inc",57.22,-0.37,-0.64%,58.88,58.88,57.14,36600,12/24/20
AMSWA,"Amer Software Inc",16.41,0.01,+0.06%,16.46,16.52,16.33,30400,12/24/20
AMTB,"Mercantil Bank Holding Cl A",15.19,0.07,+0.46%,15,15.33,14.8,5800,12/24/20
AMTI,"Applied Molecular Transport Inc",33.9,0.06,+0.18%,34.11,34.99,33.32,28700,12/24/20
AMWD,"Amer Woodmark Cp",95.42,2.24,+2.40%,93.35,95.57,92.73,34800,12/24/20
ANAB,"Anaptysbio Inc",22.25,-0.37,-1.64%,23.07,23.65,22.23,80700,12/24/20
ANDE,"Andersons Inc",23.81,-0.34,-1.41%,24.22,24.5,23.35,65100,12/24/20
ANF,"Abercrombie & Fitch Company",20.09,-0.43,-2.10%,20.56,20.67,19.91,486100,12/24/20
ANGO,"Angiodynamics Inc",14.14,-0.07,-0.49%,14.31,14.46,13.93,111400,12/24/20
ANH,"Anworth Mortgage Asset Corp",2.72,0,0.00%,2.72,2.73,2.66,583100,12/24/20
ANIK,"Anika Therapeutics",43.2,-0.89,-2.02%,44.02,45.08,43.17,35600,12/24/20
ANIP,"ANI Pharma Inc",28,-0.35,-1.23%,28.35,28.77,27.97,90200,12/24/20
ANNX,"Annexon Inc",29.98,-0.57,-1.87%,30.55,31.94,29.52,263600,12/24/20
AOSL,"Alpha and Omega Semi",23.43,-0.07,-0.30%,23.42,23.77,22.95,91100,12/24/20
AOUT,"American Outdoor Brands Inc",17.48,-0.66,-3.64%,18.32,18.4,17.42,127000,12/24/20
APAM,"Artisan Partners Asset Mgmt",49.89,0.21,+0.42%,49.93,50.27,49.48,103600,12/24/20
APEI,"American Public Eduducation",31.75,-0.15,-0.47%,31.82,32.06,31.05,64900,12/24/20
APG,"Api Group Corp",17.94,0.03,+0.17%,17.93,18.03,17.75,266600,12/24/20
APLS,"Apellis Pharmaceuticals Inc",55.44,-0.1,-0.18%,56.8,56.8,55.05,135600,12/24/20
APLT,"Applied Therapeutics Inc",22.3,-0.36,-1.59%,22.56,22.89,21.73,57400,12/24/20
APOG,"Apogee Entrpr Inc",32.65,-0.02,-0.06%,32.68,33.06,32.5,139900,12/24/20
APPF,"Appfolio Cl A",180.61,-1.81,-0.99%,183.16,184.33,178.43,48500,12/24/20
APPN,"Appian Corp Cl A",157.98,0.67,+0.43%,157,161.56,156.54,415100,12/24/20
APPS,"Digital Turbine",58.58,1.72,+3.02%,57.97,59.22,57.01,1580100,12/24/20
APRE,"Aprea Therapeutics Inc",25.09,-0.11,-0.44%,25.65,25.8,24.44,113700,12/24/20
APT,"Alpha Pro Tech",12.25,-0.37,-2.93%,12.51,12.65,12.12,510400,12/24/20
APTS,"Preferred Apartment Communities",7.37,-0.08,-1.07%,7.4,7.45,7.32,170200,12/24/20
APTX,"Aptinyx Inc",3.81,-0.05,-1.30%,3.85,4.08,3.77,444400,12/24/20
APYX,"Apyx Medical Corp",7.04,-0.12,-1.68%,7.28,7.43,7.04,13900,12/24/20
AQST,"Aquestive Therapeutics Inc",6.37,-0.31,-4.64%,6.61,6.68,6.24,514000,12/24/20
AQUA,"Evoqua Water Technologies Corp",27.21,0.45,+1.68%,26.87,27.7,26.77,537100,12/24/20
AR,"Antero Resources Corp",5.75,-0.08,-1.37%,5.87,5.91,5.67,4666700,12/24/20
ARA,"American Renal Associates",11.44,-0.01,-0.09%,11.46,11.48,11.44,85700,12/24/20
ARAV,"Aravive Inc",6.18,-0.12,-1.90%,6.32,6.35,6.11,28200,12/24/20
ARAY,"Accuray Inc",4.43,0.03,+0.68%,4.4,4.45,4.34,339900,12/24/20
ARCB,"Arcbest Corp",43.29,-0.28,-0.64%,43.63,43.65,43.06,43900,12/24/20
ARCH,"Arch Resources Inc",40.55,-1.7,-4.02%,42.31,42.33,40.35,207500,12/24/20
ARCT,"Arcturus Therapeutics Ltd",98.13,-3.53,-3.47%,101.9,103.55,98,424400,12/24/20
ARDX,"Ardelyx Inc",6.88,-0.06,-0.86%,6.92,7.03,6.8,242100,12/24/20
ARGO,"Argo Group Intl Hlds",42.9,-0.2,-0.46%,43.47,43.47,42.73,39700,12/24/20
ARI,"Apollo Commercial Real Estate",11.54,0.05,+0.44%,11.55,11.66,11.37,432300,12/24/20
ARL,"American Realty Investors",11.08,-1.06,-8.73%,12.02,12.02,11.08,1800,12/24/20
ARLO,"Arlo Technologies Inc",8.03,-0.17,-2.07%,8.15,8.3,8,569600,12/24/20
ARNA,"Arena Pharmaceuticals",78.08,0.72,+0.93%,77.24,78.36,76.84,199900,12/24/20
ARNC,"Arconic Corp",29.16,0.49,+1.71%,28.66,29.38,28.33,700200,12/24/20
AROC,"Archrock Inc",8.75,-0.07,-0.79%,8.84,8.84,8.61,336200,12/24/20
AROW,"Arrow Financial Corp",30.23,-0.04,-0.13%,30.31,30.49,29.94,10300,12/24/20
ARQT,"Arcutis Biotherapeutics Inc",29.61,1.46,+5.19%,28.25,30.16,28.02,78200,12/24/20
ARR,"Armour Residential R",10.71,-0.15,-1.38%,10.86,10.87,10.69,584900,12/24/20
ARTNA,"Artesian Res Cp A",37.05,0.02,+0.05%,37.33,37.33,36.7,6100,12/24/20
ARVN,"Arvinas Inc",82.22,2.48,+3.11%,79.78,83.2,79.52,418100,12/24/20
ARWR,"Arrowhead Pharma",84.19,-1.18,-1.38%,84.92,86.75,83.62,313100,12/24/20
ASC,"Ardmore Shipping Corp",3.21,-0.01,-0.31%,3.24,3.26,3.14,78700,12/24/20
ASGN,"On Assignment",84.14,-0.02,-0.02%,84.51,85.12,83.64,37700,12/24/20
ASIX,"Advansix Inc",19.65,0.02,+0.10%,19.7,19.89,19.43,86700,12/24/20
ASMB,"Assembly Biosciences",6.2,-0.15,-2.36%,6.34,6.48,6.18,496200,12/24/20
ASPN,"Aspen Aerogels Inc",17.71,0.64,+3.75%,17,17.76,16.51,64900,12/24/20
ASPS,"Altisource Portfolio",13.51,-0.03,-0.22%,13.34,13.64,13.23,19600,12/24/20
ASPU,"Aspen Group Inc",10.92,-0.07,-0.64%,11.12,11.12,10.7,38200,12/24/20
ASTE,"Astec Inds Inc",58.63,0.65,+1.12%,58.02,59.14,58.02,36600,12/24/20
ASUR,"Asure Software",7.27,-0.05,-0.68%,7.37,7.37,7.21,20400,12/24/20
AT,"Atlantic Power Corp",1.97,-0.03,-1.50%,2,2,1.96,238800,12/24/20
ATEC,"Alphatec Holdings",14.1,0,-0.04%,14.13,14.42,13.91,289900,12/24/20
ATEN,"A10 Networks Inc",9.96,-0.27,-2.64%,10.25,10.25,9.81,475500,12/24/20
ATEX,Pdvwireless,39.59,-1.5,-3.65%,40.43,41.39,38.51,98000,12/24/20
ATGE,"Adtalem Global Education Inc",34.42,0.91,+2.72%,33.44,34.57,33.44,122300,12/24/20
ATHX,"Athersys Inc",1.88,-0.02,-1.05%,1.9,1.97,1.87,1086300,12/24/20
ATI,"Allegheny Technologies Inc",16.69,-0.09,-0.54%,16.95,16.95,16.51,609600,12/24/20
ATKR,"Atkore International Group",41.05,0.62,+1.53%,40.83,41.31,40.17,212700,12/24/20
ATLC,"Atlanticus Hld Cp",24.01,-2.4,-9.09%,26.29,26.81,23.9,25500,12/24/20
ATLO,"Ames Natl Corp",24.92,-0.32,-1.27%,25.05,25.21,24.81,6100,12/24/20
ATNI,"Atn International",44.5,0.42,+0.95%,44.08,44.82,43.92,14300,12/24/20
ATNX,"Athenex Inc",11.63,0.06,+0.52%,11.7,11.97,11.6,336500,12/24/20
ATOM,"Atomera Inc",14.16,0.53,+3.89%,13.74,14.5,13.74,190700,12/24/20
ATRA,"Atara Biotherap",22.18,-0.28,-1.25%,22.75,23.09,22.14,547900,12/24/20
ATRC,"Atricure Inc",57.55,0.18,+0.31%,57.44,57.88,56.65,204700,12/24/20
ATRI,"Atrion Corp",630.01,2.01,+0.32%,633.36,645.48,623.77,4500,12/24/20
ATRO,"Astronics Cp",13.08,-0.01,-0.08%,13.03,13.5,12.75,381500,12/24/20
ATRS,"Antares Pharma",3.79,0.01,+0.26%,3.78,3.8,3.72,277700,12/24/20
ATSG,"Air Transport",31.23,0.16,+0.51%,31.05,31.33,30.89,88900,12/24/20
ATXI,"Avenue Therapeutics Inc",6.23,-0.15,-2.35%,6.36,6.45,6.01,296200,12/24/20
AUB,"Atlantic Union Bancshares Corp",32.9,0.18,+0.55%,33.09,33.09,32.49,119100,12/24/20
AUBN,"Auburn Natl Bncp",42.55,-0.44,-1.02%,42.55,42.55,42.55,400,12/24/20
AVA,"Avista Corp",39.92,0.24,+0.60%,39.96,39.99,39.51,182200,12/24/20
AVAV,"Aerovironment Inc",88.97,-0.99,-1.10%,90.82,91.77,88.7,40900,12/24/20
AVCO,"Avalon Globocare",1.19,-0.04,-3.25%,1.25,1.25,1.19,103900,12/24/20
AVD,"American Vanguard Corp",15.57,-0.03,-0.19%,15.55,15.77,15.41,19100,12/24/20
AVEO,"Aveo Pharmaceuticals",5.86,-0.11,-1.84%,5.99,6.03,5.72,212600,12/24/20
AVID,"Avid Tech Inc",13.77,-0.03,-0.22%,13.9,13.99,13.72,128900,12/24/20
AVNS,"Avanos Medical Inc",46.72,0.51,+1.10%,46.41,46.86,46.14,73700,12/24/20
AVNT,"Avient Corp",40.23,-0.13,-0.32%,40.2,40.64,39.82,140100,12/24/20
AVRO,"Avrobio Inc",14.68,-0.36,-2.39%,15,15.45,14.55,101300,12/24/20
AVXL,"Anavex Lf SC",5.75,-0.1,-1.71%,6.02,6.02,5.62,575500,12/24/20
AVYA,"Avaya Holdings Corp",19.32,0.08,+0.42%,19.47,19.56,19.18,200800,12/24/20
AWH,"Aspira Womans Health Inc",6.46,0.1,+1.57%,6.36,6.65,6.28,321400,12/24/20
AWR,"American States Water Company",77.67,0.27,+0.35%,77.93,77.93,76.74,52100,12/24/20
AX,"Axos Financial Inc",37.71,0.3,+0.80%,37.67,37.77,37.21,100500,12/24/20
AXDX,"Accelerate Diagnosti",7.74,0.07,+0.91%,7.89,7.89,7.59,133000,12/24/20
AXGN,"Axogen Inc",17.71,-0.14,-0.78%,17.82,18,17.55,58900,12/24/20
AXL,"American Axle & Manufacturing",8.23,-0.1,-1.20%,8.45,8.45,8.03,969100,12/24/20
AXLA,"Axcella Health Inc",5.43,-0.02,-0.37%,5.5,5.52,5.36,30400,12/24/20
AXNX,"Axonics Modulation Technologies Inc",47.78,-0.22,-0.46%,48.23,49.55,47.25,195500,12/24/20
AXSM,"Axsome Thera",84.91,0.42,+0.50%,85.29,86.01,84.15,149800,12/24/20
AXTI,"Axt Inc",9.64,-0.85,-8.10%,10.6,10.61,9.45,716400,12/24/20
AYTU,"Aytu Bioscience Inc",6.12,-0.09,-1.45%,6.26,6.28,6.07,351500,12/24/20
AZZ,"Azz Inc",47.44,0.06,+0.13%,47.48,47.52,46.89,40500,12/24/20
B,"Barnes Group",50.66,0.18,+0.36%,50.71,52.25,50.22,47900,12/24/20
BALY,"Bally's Corp",48.82,-0.32,-0.65%,49.37,50.29,47.2,126600,12/24/20
BANC,"First Pactrust Bancorp",14.96,-0.01,-0.07%,15.05,15.05,14.78,55400,12/24/20
BAND,"Bandwidth Inc",174.06,-2.01,-1.14%,176.07,180.09,172.95,137300,12/24/20
BANF,"Bancfirst Corp",58.13,-0.14,-0.24%,58.88,58.88,57.69,26700,12/24/20
BANR,"Banner Corp",45.63,0.26,+0.57%,45.69,45.73,44.92,60600,12/24/20
BATRA,"Liberty Braves CS A",25.17,-0.11,-0.44%,25.27,25.37,24.99,8400,12/24/20
BATRK,"Liberty Braves CS C",24.9,-0.13,-0.52%,25.08,25.32,24.86,22900,12/24/20
BBBY,"Bed Bath & Beyond",18.6,-0.28,-1.48%,18.82,18.97,18.27,2426100,12/24/20
BBCP,"Concrete Pumping Holdings Inc",3.6,0.07,+1.98%,3.56,3.71,3.56,70000,12/24/20
BBIO,"Bridgebio Pharma Inc",69.5,0.41,+0.59%,69.58,70.56,68.51,302700,12/24/20
BBSI,"Barrett Business S",69.29,-1.32,-1.87%,70.64,70.64,68.42,26100,12/24/20
BCBP,"Bcb Bancorp Inc",10.75,-0.05,-0.46%,10.81,10.81,10.53,15700,12/24/20
BCC,"Boise Cascade L.L.C.",49.55,0.4,+0.81%,49.5,49.86,49.12,101400,12/24/20
BCEI,"Bonanza Creek Energy Inc",20.17,-0.33,-1.61%,20.5,20.5,19.78,118400,12/24/20
BCEL,"Atreca Inc Cl A",15.55,-0.24,-1.52%,15.97,16.17,15.53,41100,12/24/20
BCLI,"Brainstorm Cell",5.07,-0.17,-3.24%,5.25,5.34,5.05,396900,12/24/20
BCML,"Bay Commercial Bk CA",14.93,0.03,+0.20%,14.96,15.07,14.75,4400,12/24/20
BCO,"Brink's Company",70.82,-0.27,-0.38%,71.09,71.1,69.82,83900,12/24/20
BCOR,"Blucora Inc",15.06,0.46,+3.15%,14.73,15.07,14.73,142200,12/24/20
BCOV,"Brightcove Inc",17.64,0.36,+2.08%,17.44,17.7,17.33,90600,12/24/20
BCPC,"Balchem Cp",113.65,0.53,+0.47%,112.77,113.65,112.23,30700,12/24/20
BCRX,"Biocryst Pharma Inc",7.28,-0.27,-3.64%,7.57,7.62,7.22,2846300,12/24/20
BDC,"Belden Inc",41.57,0.17,+0.41%,41.45,41.84,41.04,102600,12/24/20
BDGE,"Bridge Bancorp Inc",24.48,0.01,+0.04%,24.48,24.57,24.14,42500,12/24/20
BDSI,"Biodelivery Sci Intl",4.3,-0.02,-0.46%,4.32,4.34,4.26,215300,12/24/20
BDTX,"Black Diamond Therapeutics Inc",33.72,-0.07,-0.21%,33.8,34.87,33.61,42900,12/24/20
BE,"Bloom Energy Corp Cl A",30.52,-0.07,-0.23%,30.84,31.09,29.57,2321500,12/24/20
BEAM,"Beam Therapeutics Inc",87.84,-2.81,-3.10%,91,91.57,85.82,308500,12/24/20
BEAT,"Biotelemetry Inc",72,0.06,+0.08%,71.97,72.09,71.92,265600,12/24/20
BECN,"Beacon Roofing Suppl",40.5,0.37,+0.92%,40.09,40.63,39.89,108300,12/24/20
BELFB,"Bel Fuse Inc Cl B",15.69,-0.63,-3.86%,15.69,16.71,15.57,12000,12/24/20
BEPC,"Brookfield Renewable Corp",58.57,0.37,+0.64%,58.15,58.79,57.74,289000,12/24/20
BFC,"Bank First National Corp [Wisconsin]",68.1,-0.65,-0.95%,68.95,68.95,67.95,2400,12/24/20
BFIN,"Bankfinancial Corp",8.75,-0.12,-1.35%,8.8,8.86,8.75,11700,12/24/20
BFS,"Saul Centers",32.33,0.12,+0.37%,32.11,32.35,31.81,21300,12/24/20
BFST,"Business First Bancshares Inc",20.01,-0.22,-1.09%,20.28,20.28,20,19500,12/24/20
BGCP,"Bgc Partners Cl A",4.15,0.07,+1.72%,4.11,4.15,4.04,947900,12/24/20
BGS,"B&G Foods Holdings",30.49,-0.41,-1.33%,30.99,31.04,30.43,688800,12/24/20
BGSF,"Bg Staffing",12.61,-0.22,-1.71%,12.93,13.05,12.55,26600,12/24/20
BH,"Biglari Holdings Inc",124.43,5.65,+4.76%,118.7,124.45,118.36,600,12/24/20
BH.A,"Biglari Holdings Inc Cl A",629.95,19.95,+3.27%,605,629.95,605,100,12/24/20
BHB,"Bar Harbor Bankshares",22.1,-0.14,-0.63%,22.01,22.29,22.01,3900,12/24/20
BHE,"Benchmark Electronics",26.69,-0.1,-0.37%,26.93,26.93,26.4,66900,12/24/20
BHLB,"Berkshire Hills Bancorp",17.62,-0.02,-0.11%,17.7,17.75,17.15,101100,12/24/20
BHVN,"Biohaven Pharmaceutical Holding Company Ltd",90.27,-0.96,-1.05%,92.24,93.69,89.71,193500,12/24/20
BIG,"Big Lots",44.1,-0.7,-1.56%,44.96,45.76,44.09,841400,12/24/20
BIPC,"Brookfield Infrastructure Partners LP Cl A",73.52,0.7,+0.96%,72.57,73.85,72.05,233100,12/24/20
BJ,"Bj's Wholesale Club Holdings Inc",38.21,0.13,+0.34%,37.96,38.4,37.82,798500,12/24/20
BJRI,"Bj's Restaurants Inc",39.1,-0.52,-1.31%,39.74,40.52,38.9,100300,12/24/20
BKD,"Brookdale Senior Living Inc",4.21,-0.16,-3.66%,4.42,4.43,4.15,611200,12/24/20
BKE,"Buckle Inc",30.06,0.09,+0.30%,30.15,30.56,29.75,170800,12/24/20
BKH,"Black Hills Corp",59.95,0.48,+0.81%,59.38,60.01,59.01,135700,12/24/20
BKU,"BankUnited Inc",34.14,-0.36,-1.04%,34.73,34.73,33.74,192500,12/24/20
BL,"Blackline Inc",137.83,0.41,+0.30%,137.9,138.66,135.8,150600,12/24/20
BLBD,"Blue Bird Corp",19.05,0.16,+0.85%,19.11,19.26,18.85,48800,12/24/20
BLD,"Topbuild Corp",198.06,4.13,+2.13%,195.59,198.43,194.74,65900,12/24/20
BLDR,"Builders Firstsource",42.27,0.71,+1.71%,41.6,42.28,41.36,716700,12/24/20
BLFS,"Biolife Solutions",43.72,-0.93,-2.08%,44.74,45.32,43.39,90200,12/24/20
BLKB,"Blackbaud Inc",58.88,-0.34,-0.57%,59.32,59.33,58.52,135500,12/24/20
BLMN,"Bloomin' Brands Inc",18.95,0.04,+0.21%,18.95,19.21,18.68,455500,12/24/20
BLPH,"Bellerophon Ther Com",7.33,-0.51,-6.51%,7.68,7.72,7.33,30500,12/24/20
BLX,"Banco Latinoamericano DE Comercio",15.34,0.03,+0.20%,15.24,15.42,15.11,25000,12/24/20
BMCH,"Bmc Stock Holdings",55.41,1.02,+1.88%,54.4,55.48,54.35,327300,12/24/20
